-38.0184331797235	78.0701754385965	-1
-49.0783410138249	68.1286549707602	-1
-57.3732718894009	49.4152046783626	-1
-63.3640552995392	21.9298245614035	-1
-76.2672811059908	24.2690058479532	-1
-38.9400921658986	54.0935672514620	-1
-13.1336405529954	72.2222222222222	-1
5.76036866359448	84.5029239766082	-1
26.4976958525346	73.3918128654971	-1
20.0460829493088	45.9064327485380	-1
2.53456221198158	59.9415204678363	-1
-7.14285714285714	47.0760233918129	-1
-20.5069124423963	18.4210526315790	-1
-32.4884792626728	34.2105263157895	-1
-20.9677419354839	44.1520467836257	-1
-42.6267281105991	15.4970760233918	-1
-73.5023041474654	-11.9883040935673	-1
-61.5207373271889	-0.877192982456137	-1
19.5852534562212	17.2514619883041	-1
-27.4193548387097	-19.0058479532164	-1
69.3548387096774	16.0818713450292	1
70.2764976958526	2.04678362573100	1
57.8341013824885	-10.2339181286550	1
44.0092165898618	-15.4970760233918	1
31.5668202764977	-17.2514619883041	1
24.6543778801843	-22.5146198830409	1
22.8110599078341	-42.9824561403509	1
15.8986175115207	-51.1695906432749	1
11.7511520737327	-52.9239766081871	1
10.8294930875576	-45.9064327485380	1
10.3686635944701	-36.5497076023392	1
10.8294930875576	-27.7777777777778	1
18.6635944700461	-7.89473684210526	1
32.4884792626728	0.292397660818722	1
45.3917050691244	6.72514619883042	1
1.61290322580646	-36.5497076023392	1
-15.4377880184332	-62.2807017543860	1
-27.4193548387097	-79.8245614035088	1
-37.0967741935484	-96.1988304093567	1
-61.0599078341014	-98.5380116959065	1
